mood,rms,zcr,spectral_centroid,spectral_rolloff,mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,mfcc_11,mfcc_12,mfcc_13,chroma_C,chroma_C#,chroma_D,chroma_D#,chroma_E,chroma_F,chroma_F#,chroma_G,chroma_G#,chroma_A,chroma_A#,chroma_B,bpm
sad,0.23509082,0.15050374034749034,2294.407563064657,4064.163455447635,-41.261543,83.64956,-56.954,24.302044,-18.824463,-8.600799,-21.420807,-22.666456,-15.441634,0.95683414,-9.798119,0.79558855,-3.4203641,0.4553601,0.24068986,0.34025973,0.12657432,0.12665373,0.25734246,0.19795673,0.35697827,0.3513091,0.43592086,0.38430172,0.23704411,151.99908088235293
sad,0.20005707,0.12739993062258687,2138.8843228132687,3903.8699588260133,-56.23555,96.57672,-56.63154,22.382895,-20.857079,-8.831896,-20.628965,-21.633179,-14.164598,2.9698746,-8.103252,-1.0790449,-3.773052,0.316104,0.2071804,0.28861502,0.17146814,0.17592576,0.21614122,0.16942944,0.39721626,0.50211185,0.43712017,0.3495206,0.2313141,78.30255681818181
sad,0.18411008,0.12807862270752896,2243.9788228793045,4134.458139780405,-55.168304,90.4981,-48.37279,21.143019,-24.893335,-18.076963,-22.601805,-20.245855,-14.070187,-2.670583,-10.705663,-2.4170744,-3.9286823,0.23038852,0.25705063,0.5024747,0.25033417,0.2145536,0.25405437,0.21203272,0.41684172,0.49216464,0.49671683,0.3525119,0.2440506,103.359375
sad,0.18543585,0.12719066722972974,2256.542071575173,4163.432353251689,-52.91925,89.332756,-48.257977,19.419289,-24.242987,-16.104279,-19.95687,-19.374268,-13.317745,-1.7731696,-12.241964,-3.3984766,-2.6960392,0.24589883,0.26116067,0.54024506,0.23776786,0.2012301,0.26576987,0.2127849,0.34463635,0.46042678,0.47565487,0.3629453,0.26664975,103.359375
sad,0.21982129,0.15085439792471042,2328.3023366822745,4133.7930215371625,-48.052677,82.54677,-54.35945,22.407988,-21.59168,-11.975357,-19.325068,-20.00284,-14.602672,0.8292444,-12.7319765,-1.050173,-2.5131187,0.46809426,0.25692332,0.3635526,0.13674237,0.11675346,0.2508681,0.21867667,0.3954898,0.26555267,0.40052736,0.4223371,0.24766988,78.30255681818181
sad,0.109543025,0.0634086932915058,1825.8138303352114,3960.1140202702704,-118.43006,116.95925,-1.750186,28.764528,11.0982065,7.739765,-3.4745963,11.087547,1.0981407,4.4709716,2.2933025,2.170929,-1.3483247,0.272504,0.5146553,0.25949594,0.2666253,0.27065852,0.4742059,0.55297935,0.49746993,0.6290785,0.40074924,0.39843532,0.23691626,135.99917763157896
sad,0.15547681,0.11711208976833977,2333.813158166052,4653.416649070946,-65.273544,89.50735,-21.382044,20.170193,5.8906746,5.0903,-8.734953,7.7822213,2.2338953,7.8290386,2.7171643,-3.5557353,-6.3223023,0.27357313,0.29144257,0.16549164,0.21516323,0.1853481,0.25948194,0.4075128,0.42784318,0.57729524,0.24786916,0.20898873,0.15729283,135.99917763157896
sad,0.13443309,0.13363824203667954,2617.4631893406595,5320.613386824324,-55.559784,82.481445,-10.191286,28.15976,9.086177,8.103244,-5.9076743,7.102255,-2.324258,0.89603764,-2.2116501,1.6337488,-2.6327388,0.2929346,0.4067525,0.36410993,0.5693662,0.30651724,0.3905817,0.22736757,0.366173,0.6748317,0.35662705,0.24950719,0.17890368,95.703125
sad,0.14749514,0.11267608289092663,2377.789081825589,4982.276050464527,-48.9452,93.166176,-9.911254,26.720486,8.565553,6.524712,-5.7976217,10.899037,0.29879913,4.7624993,3.7882273,0.20098653,-4.2304497,0.28056487,0.41775373,0.2270998,0.21969485,0.32436073,0.60416794,0.5546212,0.41194803,0.44954973,0.3454136,0.3885098,0.25069943,135.99917763157896
sad,0.16245261,0.1334968478523166,2491.2314334638304,5041.305294552365,-32.402298,86.41453,-17.464817,24.151962,6.6837406,6.3592396,-6.543536,6.422863,-1.8802929,4.0187664,-1.2185682,0.5476265,-3.8996685,0.4087692,0.47015092,0.2347022,0.34462368,0.30564728,0.36356682,0.30727768,0.3815304,0.64742774,0.31939027,0.38742092,0.27105737,135.99917763157896
sad,0.08701063,0.09662312982625483,2366.4720628730834,5141.655009501689,-183.6116,95.618996,4.0698853,18.98266,13.125869,-5.4546003,8.03461,-9.757307,-1.8747215,-1.6556455,-5.199763,-5.706045,-7.671203,0.219659,0.1562039,0.19626752,0.32886976,0.40241426,0.24350981,0.35984176,0.2951768,0.15516497,0.17804855,0.30565703,0.53403276,151.99908088235293
sad,0.12851053,0.09420057613416988,2313.532389541961,4950.5166543496625,-142.23784,98.087,5.771306,17.77242,10.643892,-2.3306944,12.101685,-4.5203815,-5.1723585,4.63105,-5.812753,-3.2185135,-4.555768,0.38297498,0.25833118,0.20840634,0.15275477,0.25191087,0.2096646,0.2611521,0.43996865,0.36090064,0.45656076,0.37552482,0.4091001,129.19921875
sad,0.13207823,0.12024349963803088,2485.8600753926657,5204.8828125,-130.14355,93.37732,1.7485904,15.776008,11.829875,-4.656439,7.6558304,-1.0710421,-0.31185406,-0.21799448,-8.16534,0.03923456,-0.7265782,0.28573927,0.25677672,0.14815964,0.21313865,0.30275428,0.23345163,0.33117503,0.23332742,0.19304575,0.29201716,0.336797,0.49131826,151.99908088235293
sad,0.17523907,0.06802945523648649,2090.038136223991,4900.8406355574325,-140.10622,99.45554,-1.1611065,8.954422,12.7124,-10.343571,7.025049,-8.357485,-11.266193,-7.9583764,-25.008373,-1.5241238,-16.241056,0.10547846,0.048457436,0.05977562,0.101828925,0.25366253,0.122512564,0.23873578,0.4348497,0.22825927,0.25109836,0.20652232,0.28273338,161.4990234375
sad,0.22086488,0.15184604247104247,2413.2219518688075,4187.1687605574325,-40.332077,92.51824,-31.366735,23.136429,2.0883012,-14.917606,11.623877,-1.0400811,-6.2490087,8.692962,-12.537871,-4.6658344,1.5331441,0.27972394,0.37101835,0.29195902,0.19391388,0.38464123,0.21013708,0.13266474,0.40521365,0.3141687,0.4957996,0.26469675,0.20595701,135.99917763157896
sad,0.105809346,0.07258423322876448,1663.4604926862448,3478.0695734797296,-173.12212,113.69721,-12.937112,48.70388,-4.465362,6.3845873,2.768336,-7.5301642,-15.982912,-4.1860642,0.81709886,2.5193603,-9.38173,0.33822083,0.28775036,0.15483597,0.10688116,0.17553996,0.28416747,0.7988214,0.38858294,0.20788896,0.22578123,0.2906345,0.5598691,117.45383522727273
sad,0.16669706,0.06964134893822393,1779.107612079851,3643.8087257179054,-137.04434,117.08891,2.7423902,23.847023,-8.588077,-3.6398475,10.983206,-11.341358,-2.9270432,0.6055154,-15.325746,-1.7776108,-4.278752,0.1733777,0.09257852,0.16425914,0.18680567,0.4940889,0.43789318,0.46575904,0.20583266,0.17643999,0.19227669,0.16439746,0.3708244,112.34714673913044
sad,0.15559198,0.0571609555984556,1778.2184432024499,3892.8123680320946,-152.63763,112.54759,14.427404,32.025143,-1.2499967,2.4476871,7.8276935,-15.151823,0.8080433,-4.3863764,-12.899622,2.1753767,-6.620314,0.24969721,0.15774143,0.29577512,0.23057537,0.28998893,0.2775539,0.48559868,0.2465653,0.2087098,0.23316644,0.29665756,0.43435124,112.34714673913044
sad,0.16383289,0.07228447755791506,1779.746467581638,3711.817066089527,-132.74478,118.99922,12.143018,21.579197,-7.6501412,9.665581,2.8907995,-12.872127,0.54579383,-0.66550803,-6.634091,-3.1250598,-4.9279704,0.18194969,0.13173679,0.30211148,0.3288763,0.63412404,0.47850513,0.39513734,0.24298182,0.14876486,0.10877136,0.120822094,0.4004052,112.34714673913044
sad,0.18448393,0.06776551942567567,1695.1152138443301,3507.002217060811,-120.127396,115.84346,3.689795,24.02277,-4.596112,-1.03035,3.0601845,-13.610407,-0.23157525,-1.7102518,-15.875353,3.0380337,-5.8455486,0.2280221,0.1320182,0.32263768,0.2345255,0.39626515,0.34298757,0.50495,0.2001072,0.08963363,0.12700927,0.2467731,0.44064876,215.33203125
sad,0.0794517,0.09207777811293437,2049.7920800000393,4327.882838893581,-164.41759,105.590294,0.16522229,24.391703,2.8455076,12.748728,5.6577845,8.426816,-4.081034,2.5155478,-2.111686,0.1775761,-8.173284,0.32461247,0.19840343,0.276253,0.3074117,0.45466614,0.36074734,0.35618567,0.58948123,0.45257196,0.39151984,0.25923777,0.32479835,161.4990234375
sad,0.082707025,0.10775745053088803,2252.9513438509916,4635.874155405405,-146.47021,103.769066,7.071441,24.254421,1.1235236,6.0166817,-0.42962006,6.347825,-6.7403116,6.4762816,-4.2628865,1.3078247,-5.1757283,0.62557614,0.39600316,0.32985762,0.21221608,0.3458124,0.35219496,0.31986126,0.47093388,0.3227191,0.30201793,0.24143204,0.4013182,161.4990234375
sad,0.12219075,0.12650066361003862,2582.234500539528,5392.529296875,-68.05274,82.99798,-6.582558,25.859547,1.4008559,5.343969,-3.317898,4.779162,-6.9577966,3.512826,-6.393756,1.002009,-8.445131,0.4264432,0.25776792,0.40902805,0.30074003,0.34010658,0.32441998,0.28116187,0.45324942,0.28237414,0.26705712,0.22928105,0.4009342,161.4990234375
sad,0.113947675,0.15057160955598456,2837.8801692842353,5919.760214315878,-64.39227,73.92462,-5.7681823,23.579105,3.7928991,2.3052053,-3.1167016,5.2151146,-4.7322965,1.4888363,-6.5375304,2.7938664,-6.9570518,0.387065,0.31586754,0.53175163,0.3629864,0.50066555,0.38294825,0.343495,0.42987108,0.29823476,0.35873863,0.27754253,0.39413092,161.4990234375
sad,0.12319256,0.13638883023648649,2712.1672055676795,5641.6576488597975,-61.575584,78.389626,-8.5810375,23.443815,2.6857245,1.3849765,-4.1239476,3.1872215,-6.5082397,6.544326,-8.857986,0.6047335,-8.581578,0.43795913,0.27399445,0.37452364,0.27515605,0.47214437,0.37022212,0.27798626,0.4206318,0.25486648,0.29271165,0.25449684,0.3930769,161.4990234375
sad,0.14329082,0.12373499336389962,3100.8618767782136,6984.572951858108,-85.53179,57.157795,13.976721,35.255695,17.784782,4.971471,12.951985,4.945465,7.1018205,9.195442,-0.8462625,7.440753,-1.6046999,0.31706455,0.45934564,0.26298434,0.17158464,0.20037895,0.2542684,0.4736006,0.51213753,0.41511402,0.3513411,0.34423962,0.3841048,143.5546875
sad,0.14720666,0.13512759411196912,3271.256336308265,7013.838154560811,-61.229767,54.26427,12.4499855,35.30021,11.445004,3.857369,5.9359026,5.444813,4.902214,9.412409,-1.8742611,6.2656136,-0.42909664,0.3560469,0.55894256,0.7245801,0.46150646,0.41325042,0.34003893,0.50796306,0.2968357,0.3345906,0.52371526,0.31245345,0.31811106,143.5546875
sad,0.1391468,0.13822883988899615,3152.1853823565602,7000.743639146959,-60.934998,66.219315,5.4118047,24.505527,14.9719925,-1.8314415,9.203472,1.849686,10.438948,15.902066,0.42730084,5.5163445,-2.1043234,0.22908053,0.5085578,0.35796723,0.19075026,0.25464007,0.32173887,0.5358346,0.45386654,0.46439534,0.42752847,0.23451114,0.2580876,143.5546875
sad,0.1424512,0.13843244751447875,3131.507389121231,6884.01538745777,-55.88542,65.914955,7.299235,25.954893,12.814457,3.3217971,5.724349,2.8088715,5.82867,10.624736,1.4042896,7.9006114,-1.6435851,0.30246425,0.5301791,0.5995797,0.42942506,0.52236706,0.3244236,0.4385932,0.23591019,0.2938022,0.50289243,0.31414908,0.29595357,143.5546875
sad,0.14119036,0.1449573178088803,3209.7508253047054,7015.7087996199325,-64.335014,60.136063,10.277012,29.509726,14.102222,2.0944366,9.547358,3.8521998,10.383644,14.653624,0.6680138,0.7727335,-5.104495,0.22216102,0.54570687,0.3631979,0.25001684,0.37661937,0.37557802,0.6230087,0.4435207,0.3960507,0.5190801,0.3175503,0.15047741,143.5546875
sad,0.11321612,0.07797229428088803,2143.1039840667404,4850.748917863176,-121.91037,99.60998,10.194141,27.990936,0.34099177,6.865132,13.441717,3.8802273,9.665857,13.453067,-9.703199,7.905109,-4.660254,0.38577074,0.37864774,0.37080213,0.35198173,0.5410517,0.29672506,0.2458548,0.3665363,0.30034512,0.30297142,0.29843742,0.48153105,135.99917763157896
sad,0.110728905,0.07625105574324324,2263.5487203752787,5020.686629011824,-130.20198,93.058395,10.401471,35.392593,7.365811,4.6195846,12.59664,3.3796506,8.679788,10.123709,-10.098517,8.295752,-2.9667501,0.26542783,0.31429994,0.45117822,0.40641743,0.5212507,0.3273108,0.29910284,0.26256648,0.28437653,0.34398115,0.30159116,0.38085684,135.99917763157896
sad,0.10247198,0.13277479488416988,2850.312802654788,5885.049355996622,-123.840294,74.271965,5.0620084,31.775595,6.655563,-3.6353014,8.236878,-1.0448763,-1.984705,9.05144,-16.758083,5.070057,-8.811589,0.27796498,0.30463865,0.322771,0.26932582,0.3784668,0.23505299,0.31355563,0.57565624,0.3203165,0.3725305,0.21345766,0.24165678,135.99917763157896
sad,0.14721845,0.07881500361969113,2217.576944388357,4926.239838471284,-90.066574,92.69908,1.0549456,34.539146,1.9889416,8.932534,10.99234,5.7026887,8.815933,16.301847,-1.7917463,11.738844,-3.9025412,0.3070409,0.34841153,0.46105143,0.38911414,0.41811186,0.29856917,0.3257037,0.57686496,0.27541715,0.1882621,0.18028483,0.29880345,143.5546875
sad,0.14709255,0.09469262789575289,2443.7694382107607,5438.962864231419,-80.14388,85.6059,2.9401493,28.089571,5.732985,9.446227,11.234773,6.7899003,8.4813175,13.296957,-5.345311,5.93413,-1.7003478,0.38981017,0.38508412,0.4642793,0.3595019,0.33308205,0.27084675,0.3139962,0.4878835,0.30535623,0.44507813,0.30494195,0.38571557,92.28515625
sad,0.068277024,0.060861712717181465,1902.4081988677412,4599.209512246622,-218.98405,106.73254,37.14505,21.345667,17.697618,14.575521,1.1696578,1.8351115,-1.4549705,2.8422768,-2.0360897,1.4860632,-8.101398,0.21158956,0.38107193,0.6226153,0.38439575,0.30783617,0.19627741,0.22318316,0.29367918,0.356499,0.628685,0.2820015,0.1961422,86.1328125
sad,0.07675617,0.07862647804054054,2182.3541471849135,4909.11304370777,-199.32816,104.650505,37.277336,13.257481,17.294643,7.188138,5.318975,-8.163806,1.8228829,6.112549,-6.190773,0.56293976,-11.56685,0.0900582,0.18539372,0.37439218,0.2832905,0.3060969,0.23540731,0.39927274,0.42669183,0.21307126,0.2564693,0.1599499,0.094645195,172.265625
sad,0.080868274,0.06134433819980695,1834.664168497272,3946.354386613176,-210.17712,112.161354,37.621166,17.278746,18.95829,8.70254,4.9693685,-6.0650406,1.9405044,2.035462,-8.058381,-5.9988856,-13.978729,0.0851049,0.19665639,0.33721983,0.24596187,0.33989108,0.15078475,0.17182575,0.11383915,0.27553093,0.71866554,0.24900535,0.0999982,172.265625
sad,0.052959878,0.06622715069980695,2124.6576512234565,5217.561629011824,-239.90155,101.88332,29.312838,22.84492,21.178959,4.2422967,9.840843,-9.723286,-0.8003819,-4.173262,-6.5080433,-5.6573997,-17.212486,0.15673839,0.3561921,0.64810413,0.34255606,0.28036729,0.12589213,0.15170433,0.26925403,0.2470644,0.44388804,0.21742453,0.16772959,172.265625
sad,0.054367986,0.04686180320945946,1780.0710583941018,4283.694045608108,-266.90372,108.51811,36.69021,24.656107,27.057222,15.589656,7.5838284,-4.5210085,-3.9358716,-4.862694,-6.5307455,0.22133033,-10.692399,0.09270193,0.23591284,0.42579758,0.34248924,0.48394287,0.1851611,0.13800137,0.11899853,0.29687318,0.58366245,0.2858861,0.117419556,86.1328125
sad,0.009472193,0.06345959519787644,1175.2067324176187,1891.3884343327702,-470.7453,159.33104,-8.903487,-1.9959806,-0.012437739,-4.4587965,-2.3260272,0.80951685,-5.694641,-0.97359747,3.6668956,8.421732,-4.7120385,0.3411015,0.1562582,0.3893164,0.09234166,0.103990816,0.38168573,0.12276011,0.2083928,0.15560341,0.3534646,0.27790403,0.16800094,83.35433467741936
sad,0.009769672,0.06249057372104247,1049.340946108689,1408.88671875,-504.73685,167.30164,-2.4616718,-24.90906,-11.249855,-8.272412,-7.102471,-0.44642043,-8.475173,-9.482644,-14.8710985,-9.700508,-12.021371,0.558656,0.11242365,0.01338511,0.01124339,0.14746588,0.51784176,0.11659087,0.09205747,0.04078865,0.18763722,0.22086811,0.14937186,83.35433467741936
sad,0.043523517,0.09177802244208494,2014.2506180782725,3932.5531830658783,-250.67574,105.2619,-22.639555,-2.8129468,-11.860001,-15.985236,-9.801945,-14.188846,-15.7296715,-7.7853394,-12.655579,-4.409787,-13.22045,0.30599478,0.15231588,0.18159755,0.12757593,0.28384653,0.39169782,0.2144118,0.41603276,0.29714605,0.4852904,0.29405066,0.1231275,161.4990234375
sad,0.05882278,0.12754698057432431,2514.1811289903194,4889.699904983108,-162.13596,84.13013,-16.302212,14.366854,-10.94079,-4.3890953,-7.215496,-7.1023455,-11.40918,-8.0715885,-12.526084,-5.4835486,-13.005869,0.55581677,0.21264534,0.13338602,0.14436017,0.37557378,0.48879877,0.20483863,0.23593202,0.21269706,0.47925842,0.3710173,0.23285273,161.4990234375
sad,0.092375,0.0927413881515444,2237.9008493886145,4594.470544763513,-117.64452,95.5929,-13.822269,18.445595,-4.4203253,-6.046505,-6.2418075,-4.3249445,-11.397402,-5.1328993,-11.118413,-0.71773314,-8.741271,0.44851303,0.32419807,0.4290216,0.26105714,0.30627367,0.27355102,0.14686783,0.2793899,0.27340877,0.6278266,0.36896935,0.25039256,83.35433467741936
sad,0.271593,0.1484356147442085,3275.93958344474,7277.890097128378,21.73588,57.498413,5.7528343,28.97798,12.824677,3.586389,5.0182605,2.945994,1.8505895,2.1956208,-1.5448638,2.8049085,-3.496004,0.3341574,0.41972402,0.28900304,0.40389124,0.48853087,0.34459952,0.33143994,0.24371022,0.5152474,0.4552829,0.29712698,0.48210716,151.99908088235293
sad,0.28011724,0.17099458554536678,3353.8399294975466,7294.809042440878,24.41613,55.806942,6.58518,26.891409,12.97229,0.67620325,3.0420256,3.7083735,-0.6798328,5.6827292,-5.9653854,3.6321423,-4.2574506,0.38966182,0.44449177,0.30924883,0.4743145,0.4735855,0.3549713,0.5837629,0.33721587,0.45544705,0.28723115,0.3620007,0.46950746,99.38401442307692
sad,0.27043736,0.1616814219353282,3420.2603872856266,7533.212362753378,21.940561,55.2965,10.250159,25.202265,11.234564,5.4719305,6.4607496,2.2347722,0.25664553,4.444894,-4.103178,0.9862844,-4.8705697,0.29646897,0.40095168,0.20771599,0.27404457,0.44724455,0.317584,0.38978615,0.2958447,0.53521895,0.5590011,0.32265028,0.4614584,143.5546875
sad,0.29208016,0.1488277479488417,3118.259786361151,6816.672165329392,29.274452,62.188564,3.6018686,31.23687,6.252198,2.035531,7.460433,5.0094666,3.43947,4.2258244,-1.2131883,2.6632378,-2.608053,0.38115972,0.48387516,0.2842809,0.3879547,0.36605635,0.25501344,0.3271287,0.28700364,0.58330226,0.29750165,0.30363262,0.59250855,143.5546875
sad,0.30968094,0.1409228704150579,3000.7557958660655,6462.0810019003375,31.610758,65.43839,-0.27856934,29.945251,3.696855,3.4764495,8.996856,8.492799,4.655342,7.837083,-4.1174574,6.2172832,-2.972177,0.36178353,0.4212875,0.32543668,0.48496008,0.563324,0.4054033,0.4205892,0.31929806,0.6154152,0.31580064,0.294723,0.43032867,99.38401442307692
sad,0.08050477,0.10399070945945946,2387.0558972801937,4926.697107263513,-191.60359,82.17873,7.793542,25.77744,0.68511254,2.982954,16.004555,7.228601,-1.3851529,7.7810707,-3.2726727,2.0009391,0.16012543,0.38671696,0.21811867,0.23853375,0.44382015,0.32208958,0.4007444,0.34136197,0.44073957,0.40548432,0.23987879,0.22434781,0.21204017,103.359375
sad,0.08084718,0.09391778776544402,2003.2417735412885,3958.5759343327704,-198.4829,100.15212,-11.400526,19.502226,-8.327484,6.943055,18.553768,2.3126657,-2.214664,10.313821,-2.277462,7.9775176,-1.9376837,0.32611656,0.19723096,0.23815793,0.36207297,0.19855984,0.23690298,0.2670597,0.40284848,0.36524928,0.21226312,0.22035913,0.19713013,107.666015625
sad,0.07654645,0.06985061233108109,1900.2765972191723,3877.4315086570946,-216.61586,106.709785,3.142648,16.623413,5.7657366,7.402979,8.603942,0.071666524,4.9641294,13.239146,2.1315625,2.6928928,-9.768841,0.12565495,0.20321058,0.22321652,0.2675687,0.33784443,0.58098036,0.35109395,0.37029278,0.53810406,0.26309174,0.2948884,0.13076833,107.666015625
sad,0.07963055,0.07670163187741312,2118.0201378268125,4558.88671875,-190.33177,97.25807,6.7524676,26.097273,7.990658,-5.2309985,8.63367,-2.0443492,0.22707152,1.8991717,-4.757421,-1.89113,-12.09419,0.31301337,0.2506409,0.17792659,0.42099524,0.24861817,0.26147753,0.23444133,0.34280258,0.5410454,0.28343365,0.22352739,0.20815468,107.666015625
sad,0.07257517,0.06701707287644787,1965.8974121519987,4342.182881123311,-201.81902,103.4311,12.102002,22.894245,8.945682,4.890831,7.817102,-4.368148,4.6811414,3.5434759,-7.0917764,-1.5334326,-15.160168,0.2573199,0.20842098,0.2154418,0.37065107,0.23843057,0.32108265,0.27910694,0.41977605,0.6045046,0.33335158,0.25213844,0.18034175,107.666015625
sad,0.10103787,0.12396499457046332,2068.8604976328706,3685.378615920608,-150.22736,117.15319,-23.743101,0.36004543,-8.440824,-29.577843,-0.94497454,3.1935706,-30.06705,7.819657,-9.713342,0.19956599,-9.220853,0.21852459,0.22925647,0.3026853,0.550819,0.50292414,0.35870367,0.36357912,0.42284462,0.315886,0.2491791,0.32983142,0.3032445,95.703125
sad,0.20867254,0.16744087837837837,2554.1102536558337,4355.734665329392,-50.5792,76.36351,-55.57886,13.726418,-16.787853,-23.145164,-14.51131,1.3886715,-31.839392,9.041979,-16.672869,2.8971815,-10.368907,0.17347476,0.29532975,0.4934383,0.4114697,0.55897915,0.35716134,0.35844555,0.3410344,0.18524194,0.37126762,0.2786712,0.16998827,172.265625
sad,0.17188913,0.13650571609555984,2184.649700579401,3881.9210567989867,-69.75027,104.38221,-55.453087,4.9828,-16.144459,-21.826778,-16.82136,2.707711,-29.460852,15.385405,-17.952366,2.7910786,-6.110263,0.28535113,0.16693854,0.25067165,0.5041177,0.5549406,0.30598485,0.23891957,0.42249516,0.42864245,0.20642732,0.33239713,0.3511621,129.19921875
sad,0.20391132,0.13492021597490347,2240.7409531377343,3813.289168074324,-68.98081,88.023094,-58.48218,12.658919,-13.955832,-22.641443,-10.822998,1.1711869,-28.925674,3.6933198,-16.531689,3.4464796,-5.008292,0.26713565,0.26645926,0.54366595,0.45250446,0.37831783,0.35019264,0.33294216,0.2764627,0.16278346,0.26473927,0.2568599,0.21586253,83.35433467741936
